file,pure_text,word_count
nemec-g/sent/615.,"Attached is the draft CA for Intergen.  Note that there are still several 
blanks in the Agreement that I need information to complete.  Please review 
and let me know if you have any questions.",34
nemec-g/sent/616.,"Greg,  

Attached is correspondence between Marathon and Enron (MEGS) concerning the 
revised draft of the lease that I had forwarded for Marathon's review and 
also to you for Mariner's review.  I wanted to give you the benefit of these 
discussion we have had with Marathon concerning how the MEGS and Mariner's 
responsibilities should be split.  Our intent with these revisions, and the 
our goals as we continue to work with Marathon on these issues is to simply 
allocate the risks between Mariner and MEGS with respect to Marathon, as 
Mariner and MEGS intended them to be allocated under the O&M Agreement 
between the two.  We are not asking Marathon to rely on the O&M Agreement to 
which they are not a party.  Risk associated with ownership of the flowline 
should run to MEGS and risk associated with the operation and maintenance of 
the flowline and ownership of the hydrocarbons should run to Mariner as they 
currently do under the Production Handling Agreement.  We intend to work with 
Marathon toward this end.  If you have any comments concerning these 
discussions or would like to discuss this further with me, please contact me 
at (713) 853-3512.  I would also be interested in any comments you may have 
with respect to the draft lease agreement I forwarded to you earlier.  Thanks.

Gerald Nemec
ENA-Legal",221
nemec-g/sent/618.,"GT,  

Thanks for taking care of the ring and thanks again for the hosptality.  I 
will be back in not too long.  See Ya

G$",25
nemec-g/sent/619.,"How is it going?  Did you have a fun weekend?  My weekend was, although 
enjoyable,  challenging.  First Eric's wife got sick Friday night and wasn't 
able to go out the whole weekend.  Next, my car battery completely died when 
I arrived at my friends house in Austin.  I replaced the battery and 
everything was fine.  Eric, I,  and my friend proceeded to Maggie Maes to see 
the band Pale (the whole point of our trip, right!).  We arrived at Maggie 
Maes and asked which level Pale was playing on and were informed they had 
cancelled.  Great.  Oh well we had a good time that night anyway.  Cool.   
Then, driving back to Houston and coming up upon the Beltway I noticed that 
my temp gauge needle was buried deep into the danger zone.  I had to have the 
car towed back into downtown.  Anyway, it was an interesting trip.",148
nemec-g/sent/620.,"Staci,  Attached is the amendment.  Please forward your revisions for my 
review.  Thanks.",13
nemec-g/sent/621.,"Got my car back.  $700 to fix.  Ouch!  I am really just glad it wasn't 
worse.  When I stopped my car it was really smoking and I was afraid I had 
burned my moter up.  Eric was providing my transportation during the absence 
of the car.  What a great guy.  Yes, we should try to hook up this weekend.  
The only thing I have going right now is a party that one of the attorneys in 
my group is throwing Saturday night.  Hopefully I will be able to get out of 
there fairly early.  Let's talk before the weekend to try and work something 
out.   I am interested in discussing the Anne situation with you also.  Talk 
to you later.

  



	Janel Guerrero@ENRON
	06/06/2000 05:34 PM",125
nemec-g/sent/622.,"Here it is guys.  Still checking for any cleanups, but in interest of time I 
am forward for your review.  It is redlined against the previous revised 
version.",28
nemec-g/sent/623.,"Attached is a redlined version of the agreement with the revisions.  Some 
revisions beyond  those we discussed with BR were made strictly to clear up 
inconsistencies in the original document.  Please review and let me know if 
you have any questions.  I plan on being at the Member Meeting in Denver next 
week, but please call any time prior if you wish to discuss.  (713) 853-3512.
I will be forwarding the LLC and Administrative Agreement with revisions 
tomorrow.  The revisions to these docs are slight and only made to reflect 
the be consistent with the substantive changes in the Capacity Allocation and 
Expansion Determination Agreement.",105
nemec-g/sent/624.,"I should have a draft for you by Friday.




	Candace L Bywaters
	06/07/2000 06:39 AM",15
nemec-g/sent/625.,"I won't be able to make it.  I will be in Denver getting back late that 
evening.




	Xochitl-Alexis Velasco
	06/07/2000 12:33 PM",22
nemec-g/sent/626.,"Carolyn,  Can you send me a copy of this document for our files.  Thanks.



	Steve HPL Schneider
	06/07/2000 05:42 PM",20
nemec-g/sent/627.,"Attached is the term sheet with my revisions.  Let me know if you have any 
questions.",16
nemec-g/sent/628.,"FYI  Attached are the FERC materials we discussed earlier concerning third 
party ownership of compression in interstate pipes.

I will continue to research and see what might work.",28
nemec-g/sent/629.,"Attached are redlined versions of an amended and restated LLC agreement and 
an amendment to the Administrative Services Agreement.  I decided to simply 
amend the Admin. Agreement since the change was so minor.  You will note that 
the changes in the LLC Agreement were solely to accommodate the revisions 
made in the Capacity Allocation Agreement which I forwarded earlier.  Please 
call if you have any questions.",66
nemec-g/sent/63.,"Mark,  Attached are the confirms for both the ECS purchase and the ECT 
purchase.  Please take one last look.  If OK I will forward the ECS purchase 
to Porter and Hedges.



The ECT confirms still have the TW West Texas Pool as being the point at 
which ECT takes title.",50
nemec-g/sent/630.,"Cris,  Attached are redline versions of revisions to the Lost Creek Capacity 
Allocation and Expansion Agreement which we had discussed some time back.  
The changes were made to accommodate several goals, but the one that you 
should have any concern with are in Section 2.3 and the definition of Third 
Party Gathering Agreement.",53
nemec-g/sent/631.,"Rob,  Attached are redlined versions of the Lost Creek Docs displaying the 
revisions we had discussed some time back.  Please review and let me know of 
any issues you see with respect to the financing.",35
nemec-g/sent/632.,"I am doing fine.  Work is fairly busy.  I went to Austin last weekend to see 
George.  He is engaged now and I think he will get married March of next 
year.  Met his fiance and she is really nice.  

I received Jacob's B-day invitation in the mail this week.  Please let Janice 
know that I am sorry but won't be able to come down for the Party.  I will be 
coming down for the family reunion on July 1.  I will see the kids then.  I 
guess Sharon and Will are planning on coming down for the reunion also.  I 
will probably be there late Friday night.

Take care and talk to you later

  



	Edward Nemec <ednemec@earthlink.net>
	06/10/2000 04:08 PM",121
nemec-g/sent/633.,"Kay, Please see attached.  Thanks.",5
nemec-g/sent/634.,"Ned.  Attached is the CA with some comments incorporated.  Please let me know 
if you have any questions.",18
nemec-g/sent/636.,"Attached is the NNG Termination Agreement, clean revised CSA Agreement, and 
redlined revised CSA Agreement.  Please review.",17
nemec-g/sent/637.,"Jaime,  This CA accidentally was sent to you with choice of law being New 
York.  It should be Texas law.  If Questar has seen this doc., we need to let 
them know.  Thanks.",33
nemec-g/sent/638.,"Attached is a redlined revised agreement based on my discussions with 
Hoekenga Thursday.   James, We still need to talk about our Commercial 
Management activities in the Madden Field area and how those should be 
limited.  That change would be effected in the LLC Agreement.",44
nemec-g/sent/639.,"I talked to Susan last Friday and she gave me her changes which I put into 
the doc.  So I am only waiting on Foti and Dushinske's changes.

Attached is the Vector term sheet.







	Jamie Ginsberg@ENRON
	06/19/2000 09:08 AM",39
nemec-g/sent/64.,Paula would be fine for me.,6
nemec-g/sent/640.,This is redlined against the original.,6
nemec-g/sent/641.,"Staci, I am fine with the attached version.  I am checking with Mark to make 
sure he doesn't have any issues.  Thanks.





	Staci Holtzman@ENRON
	06/19/2000 10:30 AM",27
nemec-g/sent/642.,"Attached are the latest revised redlined documents for Lost Creek.   Please 
note the following:
 
1.  The changes include those that Chris and I discussed in Denver.  The 
Capacity Allocation Agreement is redlined against the version BR had reviewed 
earlier.  All other docs. are redlined against the originals.

2.  Due to the Credit Agreement structure, portions of the Natural Gas Fuel 
Liquidation concept were placed into the Administrative Services Agreement.  
This was done in order to allow that portion of the Natural Gas Fuel value 
which covers the Power Bill to be included in the Debt Service Coverage Ratio 
calcs in the Credit Agreement.  The remainder of the Natural Gas Fuel will be 
distributed under the Capacity Allocation Agreement to avoid the inclusive of 
these excess amounts in any distribution tests under the Credit Agreement.

3.  Since more significant changes were made to the Admin. Services 
Agreement, it is now being amended and restated.

Dean,  have you resolved the accounting questions you raised this past Monday?",165
nemec-g/sent/643.,"Ned,  Looks fine.  Let me know when you get the originals and I will initial.




	Ned Higgins
	06/22/2000 11:05 AM",20
nemec-g/sent/644.,"Attached are the final versions of the Gallup and Kachina CSAs.  Note that 
both Bloomfield and Bisti have amendments


Gallup CSA and Gas Conversion Agreement and Gas Conversion Agreement Amendment




Bisti CSA and Amendment





Bloomfield CSA and Amendment",38
nemec-g/sent/645.,"It is getting very close to departure time.  Are you organized for your trip 
yet?  I know you really only have to pack about 5 thongs and you're done.",29
nemec-g/sent/646.,"Attached are redlines.  Please review.   Susan will be out of the office on 
Mon. and Tues. of next week, so we need to get this to her asap.",28
nemec-g/sent/647.,"I am going to a farewell party for Mike Vigeant tonight.  He is leaving 
Enron.   Did you know Mike?  He worked in various groups and is currently in 
EBS.   I am open for Sat. and Sun.  Maybe we could hook up Sat.  I will give 
you a call on Saturday.  See ya.




	Janel Guerrero@ENRON
	06/23/2000 01:27 PM",57
